TrackId,Song,Artist,Album,Composer,Genre,UnitPrice
2037,"Olodum, A Banda Do Pelô",Avril Lavigne,Olodum,,Latin,0.99
2038,Cartao Postal,Avril Lavigne,Olodum,,Latin,0.99
2039,Jeito Faceiro,Avril Lavigne,Olodum,,Latin,0.99
2040,Revolta Olodum,Avril Lavigne,Olodum,,Latin,0.99
2041,Reggae Odoyá,Avril Lavigne,Olodum,,Latin,0.99
2042,Protesto Do Olodum (Ao Vivo),Avril Lavigne,Olodum,,Latin,0.99
2043,Olodum - Smile (Instrumental),Avril Lavigne,Olodum,,Latin,0.99
2044,Vulcão Dub - Fui Eu,Big & Rich,Acústico MTV,Bi Ribeira/Herbert Vianna/João Barone,Latin,0.99
2045,O Trem Da Juventude,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2046,Manguetown,Big & Rich,Acústico MTV,Chico Science/Dengue/Lúcio Maia,Latin,0.99
2047,"Um Amor, Um Lugar",Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2048,Bora-Bora,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2049,Vai Valer,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2050,I Feel Good (I Got You) - Sossego,Big & Rich,Acústico MTV,James Brown/Tim Maia,Latin,0.99
2051,Uns Dias,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2052,Sincero Breu,Big & Rich,Acústico MTV,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,Latin,0.99
2053,Meu Erro,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2054,Selvagem,Big & Rich,Acústico MTV,Bi Ribeiro/Herbert Vianna/João Barone,Latin,0.99
2055,Brasília 5:31,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2056,Tendo A Lua,Big & Rich,Acústico MTV,Herbert Vianna/Tet Tillett,Latin,0.99
2057,Que País É Este,Big & Rich,Acústico MTV,Renato Russo,Latin,0.99
2058,Navegar Impreciso,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2059,Feira Moderna,Big & Rich,Acústico MTV,Beto Guedes/Fernando Brant/L Borges,Latin,0.99
2060,Tequila - Lourinha Bombril (Parate Y Mira),Big & Rich,Acústico MTV,Bahiano/Chuck Rio/Diego Blanco/Herbert Vianna,Latin,0.99
2061,Vamo Batê Lata,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2062,Life During Wartime,Big & Rich,Acústico MTV,Chris Frantz/David Byrne/Jerry Harrison/Tina Weymouth,Latin,0.99
2063,Nebulosa Do Amor,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2064,Caleidoscópio,Big & Rich,Acústico MTV,Herbert Vianna,Latin,0.99
2065,Trac Trac,Youssou N'Dour,Arquivo II,Fito Paez/Herbert Vianna,Latin,0.99
2066,Tendo A Lua,Youssou N'Dour,Arquivo II,Herbert Vianna/Tetê Tillet,Latin,0.99
2067,Mensagen De Amor (2000),Youssou N'Dour,Arquivo II,Herbert Vianna,Latin,0.99
2068,Lourinha Bombril,Youssou N'Dour,Arquivo II,Bahiano/Diego Blanco/Herbert Vianna,Latin,0.99
2069,La Bella Luna,Youssou N'Dour,Arquivo II,Herbert Vianna,Latin,0.99
2070,Busca Vida,Youssou N'Dour,Arquivo II,Herbert Vianna,Latin,0.99
2071,Uma Brasileira,Youssou N'Dour,Arquivo II,Carlinhos Brown/Herbert Vianna,Latin,0.99
2072,Luis Inacio (300 Picaretas),Youssou N'Dour,Arquivo II,Herbert Vianna,Latin,0.99
2073,Saber Amar,Youssou N'Dour,Arquivo II,Herbert Vianna,Latin,0.99
2074,Ela Disse Adeus,Youssou N'Dour,Arquivo II,Herbert Vianna,Latin,0.99
2075,O Amor Nao Sabe Esperar,Youssou N'Dour,Arquivo II,Herbert Vianna,Latin,0.99
2076,Aonde Quer Que Eu Va,Youssou N'Dour,Arquivo II,Herbert Vianna/Paulo Sérgio Valle,Latin,0.99
2077,Caleidoscópio,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2078,Óculos,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2079,Cinema Mudo,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2080,Alagados,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2081,Lanterna Dos Afogados,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2082,Melô Do Marinheiro,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2083,Vital E Sua Moto,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2084,O Beco,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2085,Meu Erro,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2086,Perplexo,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2087,Me Liga,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2088,Quase Um Segundo,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2089,Selvagem,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2090,Romance Ideal,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2091,Será Que Vai Chover?,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2092,SKA,Black Eyed Peas,Arquivo Os Paralamas Do Sucesso,,Latin,0.99
2093,Bark at the Moon,Jack Johnson,Bark at the Moon (Remastered),O. Osbourne,Rock,0.99
2094,I Don't Know,Ben Harper,Blizzard of Ozz,"B. Daisley, O. Osbourne & R. Rhoads",Rock,0.99
2095,Crazy Train,Ben Harper,Blizzard of Ozz,"B. Daisley, O. Osbourne & R. Rhoads",Rock,0.99
2096,Flying High Again,Snow Patrol,Diary of a Madman (Remastered),"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",Rock,0.99
2097,"Mama, I'm Coming Home",Matisyahu,No More Tears (Remastered),"L. Kilmister, O. Osbourne & Z. Wylde",Rock,0.99
2098,No More Tears,Matisyahu,No More Tears (Remastered),"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",Rock,0.99
2099,I Don't Know,The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads",Metal,0.99
2100,Crazy Train,The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads",Metal,0.99
2101,Believer,The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads",Metal,0.99
2102,Mr. Crowley,The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads",Metal,0.99
2103,Flying High Again,The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake",Metal,0.99
2104,Relvelation (Mother Earth),The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads",Metal,0.99
2105,Steal Away (The Night),The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads",Metal,0.99
2106,Suicide Solution (With Guitar Solo),The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads",Metal,0.99
2107,Iron Man,The Postal Service,Tribute,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",Metal,0.99
2108,Children Of The Grave,The Postal Service,Tribute,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",Metal,0.99
2109,Paranoid,The Postal Service,Tribute,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",Metal,0.99
2110,Goodbye To Romance,The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads",Metal,0.99
2111,No Bone Movies,The Postal Service,Tribute,"O. Osbourne, R. Daisley, R. Rhoads",Metal,0.99
2112,Dee,The Postal Service,Tribute,R. Rhoads,Metal,0.99
2113,Shining In The Light,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2114,When The World Was Young,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2115,Upon A Golden Horse,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2116,Blue Train,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2117,Please Read The Letter,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2118,Most High,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2119,Heart In Your Hand,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2120,Walking Into Clarksdale,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2121,Burning Up,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2122,When I Was A Child,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2123,House Of Love,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2124,Sons Of Freedom,Jaguares,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,0.99
2125,United Colours,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2126,Slug,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2127,Your Blue Room,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2128,Always Forever Now,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2129,A Different Kind Of Blue,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2130,Beach Sequence,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2131,Miss Sarajevo,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2132,Ito Okashi,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2133,One Minute Warning,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2134,Corpse (These Chains Are Way Too Long),The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2135,Elvis Ate America,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2136,Plot 180,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2137,Theme From The Swan,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2138,Theme From Let's Go Native,The Flaming Lips,Original Soundtracks 1,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Soundtrack,0.99
2139,Wrathchild,Jack's Mannequin & Mick Fleetwood,The Beast Live,Steve Harris,Rock,0.99
2140,Killers,Jack's Mannequin & Mick Fleetwood,The Beast Live,Paul Di'Anno/Steve Harris,Rock,0.99
2141,Prowler,Jack's Mannequin & Mick Fleetwood,The Beast Live,Steve Harris,Rock,0.99
2142,Murders In The Rue Morgue,Jack's Mannequin & Mick Fleetwood,The Beast Live,Steve Harris,Rock,0.99
2143,Women In Uniform,Jack's Mannequin & Mick Fleetwood,The Beast Live,Greg Macainsh,Rock,0.99
2144,Remember Tomorrow,Jack's Mannequin & Mick Fleetwood,The Beast Live,Paul Di'Anno/Steve Harris,Rock,0.99
2145,Sanctuary,Jack's Mannequin & Mick Fleetwood,The Beast Live,David Murray/Paul Di'Anno/Steve Harris,Rock,0.99
2146,Running Free,Jack's Mannequin & Mick Fleetwood,The Beast Live,Paul Di'Anno/Steve Harris,Rock,0.99
2147,Phantom Of The Opera,Jack's Mannequin & Mick Fleetwood,The Beast Live,Steve Harris,Rock,0.99
2148,Iron Maiden,Jack's Mannequin & Mick Fleetwood,The Beast Live,Steve Harris,Rock,0.99
2149,Corduroy,Regina Spektor,Live On Two Legs [Live],Pearl Jam & Eddie Vedder,Rock,0.99
2150,Given To Fly,Regina Spektor,Live On Two Legs [Live],Eddie Vedder & Mike McCready,Rock,0.99
2151,"Hail, Hail",Regina Spektor,Live On Two Legs [Live],Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready,Rock,0.99
2152,Daughter,Regina Spektor,Live On Two Legs [Live],Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,Rock,0.99
2153,Elderly Woman Behind The Counter In A Small Town,Regina Spektor,Live On Two Legs [Live],Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,Rock,0.99
2154,Untitled,Regina Spektor,Live On Two Legs [Live],Pearl Jam,Rock,0.99
2155,MFC,Regina Spektor,Live On Two Legs [Live],Eddie Vedder,Rock,0.99
2156,Go,Regina Spektor,Live On Two Legs [Live],Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,Rock,0.99
2157,Red Mosquito,Regina Spektor,Live On Two Legs [Live],Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder,Rock,0.99
2158,Even Flow,Regina Spektor,Live On Two Legs [Live],Stone Gossard & Eddie Vedder,Rock,0.99
2159,Off He Goes,Regina Spektor,Live On Two Legs [Live],Eddie Vedder,Rock,0.99
2160,Nothingman,Regina Spektor,Live On Two Legs [Live],Jeff Ament & Eddie Vedder,Rock,0.99
2161,Do The Evolution,Regina Spektor,Live On Two Legs [Live],Eddie Vedder & Stone Gossard,Rock,0.99
2162,Better Man,Regina Spektor,Live On Two Legs [Live],Eddie Vedder,Rock,0.99
2163,Black,Regina Spektor,Live On Two Legs [Live],Stone Gossard & Eddie Vedder,Rock,0.99
2164,F*Ckin' Up,Regina Spektor,Live On Two Legs [Live],Neil Young,Rock,0.99
2165,Life Wasted,Scorpions,Pearl Jam,Stone Gossard,Alternative & Punk,0.99
2166,World Wide Suicide,Scorpions,Pearl Jam,Eddie Vedder,Alternative & Punk,0.99
2167,Comatose,Scorpions,Pearl Jam,Mike McCready & Stone Gossard,Alternative & Punk,0.99
2168,Severed Hand,Scorpions,Pearl Jam,Eddie Vedder,Alternative & Punk,0.99
2169,Marker In The Sand,Scorpions,Pearl Jam,Mike McCready,Alternative & Punk,0.99
2170,Parachutes,Scorpions,Pearl Jam,Stone Gossard,Alternative & Punk,0.99
2171,Unemployable,Scorpions,Pearl Jam,Matt Cameron & Mike McCready,Alternative & Punk,0.99
2172,Big Wave,Scorpions,Pearl Jam,Jeff Ament,Alternative & Punk,0.99
2173,Gone,Scorpions,Pearl Jam,Eddie Vedder,Alternative & Punk,0.99
2174,Wasted Reprise,Scorpions,Pearl Jam,Stone Gossard,Alternative & Punk,0.99
2175,Army Reserve,Scorpions,Pearl Jam,Jeff Ament,Alternative & Punk,0.99
2176,Come Back,Scorpions,Pearl Jam,Eddie Vedder & Mike McCready,Alternative & Punk,0.99
2177,Inside Job,Scorpions,Pearl Jam,Eddie Vedder & Mike McCready,Alternative & Punk,0.99
2178,Can't Keep,House Of Pain,Riot Act,Eddie Vedder,Rock,0.99
2179,Save You,House Of Pain,Riot Act,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard,Rock,0.99
2180,Love Boat Captain,House Of Pain,Riot Act,Eddie Vedder,Rock,0.99
2181,Cropduster,House Of Pain,Riot Act,Matt Cameron,Rock,0.99
2182,Ghost,House Of Pain,Riot Act,Jeff Ament,Rock,0.99
2183,I Am Mine,House Of Pain,Riot Act,Eddie Vedder,Rock,0.99
2184,Thumbing My Way,House Of Pain,Riot Act,Eddie Vedder,Rock,0.99
2185,You Are,House Of Pain,Riot Act,Matt Cameron,Rock,0.99
2186,Get Right,House Of Pain,Riot Act,Matt Cameron,Rock,0.99
2187,Green Disease,House Of Pain,Riot Act,Eddie Vedder,Rock,0.99
2188,Help Help,House Of Pain,Riot Act,Jeff Ament,Rock,0.99
2189,Bushleager,House Of Pain,Riot Act,Stone Gossard,Rock,0.99
2190,1/2 Full,House Of Pain,Riot Act,Jeff Ament,Rock,0.99
2191,Arc,House Of Pain,Riot Act,Pearl Jam,Rock,0.99
2192,All or None,House Of Pain,Riot Act,Stone Gossard,Rock,0.99
2193,Once,Xis,Ten,Stone Gossard,Rock,0.99
2194,Evenflow,Xis,Ten,Stone Gossard,Rock,0.99
2195,Alive,Xis,Ten,Stone Gossard,Rock,0.99
2196,Why Go,Xis,Ten,Jeff Ament,Rock,0.99
2197,Black,Xis,Ten,Dave Krusen/Stone Gossard,Rock,0.99
2198,Jeremy,Xis,Ten,Jeff Ament,Rock,0.99
2199,Oceans,Xis,Ten,Jeff Ament/Stone Gossard,Rock,0.99
2200,Porch,Xis,Ten,Eddie Vedder,Rock,0.99
2201,Garden,Xis,Ten,Jeff Ament/Stone Gossard,Rock,0.99
2202,Deep,Xis,Ten,Jeff Ament/Stone Gossard,Rock,0.99
2203,Release,Xis,Ten,Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2204,Go,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2205,Animal,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2206,Daughter,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2207,Glorified G,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2208,Dissident,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2209,W.M.A.,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2210,Blood,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2211,Rearviewmirror,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2212,Rats,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2213,Elderly Woman Behind The Counter In A Small Town,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2214,Leash,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2215,Indifference,Nega Gizza,Vs.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Rock,0.99
2216,Johnny B. Goode,The Police,Greatest Hits,,Reggae,0.99
2217,Don't Look Back,The Police,Greatest Hits,,Reggae,0.99
2218,Jah Seh No,The Police,Greatest Hits,,Reggae,0.99
2219,I'm The Toughest,The Police,Greatest Hits,,Reggae,0.99
2220,Nothing But Love,The Police,Greatest Hits,,Reggae,0.99
2221,Buk-In-Hamm Palace,The Police,Greatest Hits,,Reggae,0.99
2222,Bush Doctor,The Police,Greatest Hits,,Reggae,0.99
2223,Wanted Dread And Alive,The Police,Greatest Hits,,Reggae,0.99
2224,Mystic Man,The Police,Greatest Hits,,Reggae,0.99
2225,Coming In Hot,The Police,Greatest Hits,,Reggae,0.99
2226,Pick Myself Up,The Police,Greatest Hits,,Reggae,0.99
2227,Crystal Ball,The Police,Greatest Hits,,Reggae,0.99
2228,Equal Rights Downpresser Man,The Police,Greatest Hits,,Reggae,0.99
2229,Speak To Me/Breathe,Gustavo & Andres Veiga & Salazar,Dark Side Of The Moon,"Mason/Waters, Gilmour, Wright",Rock,0.99
2230,On The Run,Gustavo & Andres Veiga & Salazar,Dark Side Of The Moon,"Gilmour, Waters",Rock,0.99
2231,Time,Gustavo & Andres Veiga & Salazar,Dark Side Of The Moon,"Mason, Waters, Wright, Gilmour",Rock,0.99
2232,The Great Gig In The Sky,Gustavo & Andres Veiga & Salazar,Dark Side Of The Moon,"Wright, Waters",Rock,0.99
2233,Money,Gustavo & Andres Veiga & Salazar,Dark Side Of The Moon,Waters,Rock,0.99
2234,Us And Them,Gustavo & Andres Veiga & Salazar,Dark Side Of The Moon,"Waters, Wright",Rock,0.99
2235,Any Colour You Like,Gustavo & Andres Veiga & Salazar,Dark Side Of The Moon,"Gilmour, Mason, Wright, Waters",Rock,0.99
2236,Brain Damage,Gustavo & Andres Veiga & Salazar,Dark Side Of The Moon,Waters,Rock,0.99
2237,Eclipse,Gustavo & Andres Veiga & Salazar,Dark Side Of The Moon,Waters,Rock,0.99
2238,ZeroVinteUm,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2239,Queimando Tudo,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2240,Hip Hop Rio,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2241,Bossa,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2242,100% HardCore,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2243,Biruta,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2244,Mão Na Cabeça,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2245,O Bicho Tá Pregando,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2246,Adoled (Ocean),Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2247,Seus Amigos,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2248,Paga Pau,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2249,Rappers Reais,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2250,Nega Do Cabelo Duro,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2251,Hemp Family,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2252,Quem Me Cobrou?,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2253,Se Liga,Rodox,Os Cães Ladram Mas A Caravana Não Pára,,Hip Hop/Rap,0.99
2254,Bohemian Rhapsody,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2255,Another One Bites The Dust,Charlie Brown Jr.,Greatest Hits I,"Deacon, John",Rock,0.99
2256,Killer Queen,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2257,Fat Bottomed Girls,Charlie Brown Jr.,Greatest Hits I,"May, Brian",Rock,0.99
2258,Bicycle Race,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2259,You're My Best Friend,Charlie Brown Jr.,Greatest Hits I,"Deacon, John",Rock,0.99
2260,Don't Stop Me Now,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2261,Save Me,Charlie Brown Jr.,Greatest Hits I,"May, Brian",Rock,0.99
2262,Crazy Little Thing Called Love,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2263,Somebody To Love,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2264,Now I'm Here,Charlie Brown Jr.,Greatest Hits I,"May, Brian",Rock,0.99
2265,Good Old-Fashioned Lover Boy,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2266,Play The Game,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2267,Flash,Charlie Brown Jr.,Greatest Hits I,"May, Brian",Rock,0.99
2268,Seven Seas Of Rhye,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2269,We Will Rock You,Charlie Brown Jr.,Greatest Hits I,"Deacon, John/May, Brian",Rock,0.99
2270,We Are The Champions,Charlie Brown Jr.,Greatest Hits I,"Mercury, Freddie",Rock,0.99
2271,We Will Rock You,Pedro Luís E A Parede,News Of The World,May,Rock,0.99
2272,We Are The Champions,Pedro Luís E A Parede,News Of The World,Mercury,Rock,0.99
2273,Sheer Heart Attack,Pedro Luís E A Parede,News Of The World,Taylor,Rock,0.99
2274,"All Dead, All Dead",Pedro Luís E A Parede,News Of The World,May,Rock,0.99
2275,Spread Your Wings,Pedro Luís E A Parede,News Of The World,Deacon,Rock,0.99
2276,Fight From The Inside,Pedro Luís E A Parede,News Of The World,Taylor,Rock,0.99
2277,"Get Down, Make Love",Pedro Luís E A Parede,News Of The World,Mercury,Rock,0.99
2278,Sleep On The Sidewalk,Pedro Luís E A Parede,News Of The World,May,Rock,0.99
2279,Who Needs You,Pedro Luís E A Parede,News Of The World,Deacon,Rock,0.99
2280,It's Late,Pedro Luís E A Parede,News Of The World,May,Rock,0.99
2281,My Melancholy Blues,Pedro Luís E A Parede,News Of The World,Mercury,Rock,0.99
2282,Shiny Happy People,Los Hermanos,Out Of Time,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,Alternative & Punk,0.99
2283,Me In Honey,Los Hermanos,Out Of Time,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,Alternative & Punk,0.99
2284,Radio Song,Los Hermanos,Out Of Time,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,Alternative & Punk,0.99
2285,Pop Song 89,Mundo Livre S/A,Green,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Alternative & Punk,0.99
2286,Get Up,Mundo Livre S/A,Green,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Alternative & Punk,0.99
2287,You Are The Everything,Mundo Livre S/A,Green,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Alternative & Punk,0.99
2288,Stand,Mundo Livre S/A,Green,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Alternative & Punk,0.99
2289,World Leader Pretend,Mundo Livre S/A,Green,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Alternative & Punk,0.99
2290,The Wrong Child,Mundo Livre S/A,Green,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Alternative & Punk,0.99
2291,Orange Crush,Mundo Livre S/A,Green,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Alternative & Punk,0.99
2292,Turn You Inside-Out,Mundo Livre S/A,Green,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Alternative & Punk,0.99
2293,Hairshirt,Mundo Livre S/A,Green,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Alternative & Punk,0.99
